host gpuhost015.jc.rl.ac.uk | CUDA ok | Sun  9 Aug 14:46:44 BST 2026
resume auto: fresh start
target=delta | pooled std 0.7407 | mean +0.0619 | E[target^2] train 0.5525 val 0.5604
  per shard: [+15min sd 0.5800 E[t^2] 0.3395, +30min sd 0.7073 E[t^2] 0.5038, +45min sd 0.7921 E[t^2] 0.6314, +60min sd 0.8546 E[t^2] 0.7352]
diagnostics: 64 fixed val crops (rows 0..53123)
device=cuda | R_phi 65.7M params | cond=full (20ch) -> 4ch | latent_scale=0.784
train rows 613892 | val rows 53124 | 9592 steps/epoch (batch 64)
data-path check: batch E[target^2] 0.3818 vs pack meta 0.5604 (ratio 0.681) | untrained MSE 0.3818 -> EV +0.0000 (must be ~0.000 on a fresh start)
  ep4 step 4400/9592 | mse 0.2760 (win 0.2730) | EV 0.500 (win 0.506) | lr 6.17e-05 | gn 0.25 | 325 img/s
  ep4 step 4600/9592 | mse 0.2759 (win 0.2731) | EV 0.501 (win 0.506) | lr 6.13e-05 | gn 0.25 | 325 img/s
  ep4 step 4800/9592 | mse 0.2758 (win 0.2731) | EV 0.501 (win 0.506) | lr 6.09e-05 | gn 0.25 | 325 img/s
  ep4 step 5000/9592 | mse 0.2756 (win 0.2719) | EV 0.501 (win 0.508) | lr 6.05e-05 | gn 0.24 | 325 img/s
  ep4 step 5200/9592 | mse 0.2755 (win 0.2733) | EV 0.501 (win 0.505) | lr 6.01e-05 | gn 0.24 | 325 img/s
  ep4 step 5400/9592 | mse 0.2755 (win 0.2743) | EV 0.501 (win 0.504) | lr 5.97e-05 | gn 0.24 | 325 img/s
  ep4 step 5600/9592 | mse 0.2754 (win 0.2738) | EV 0.501 (win 0.504) | lr 5.93e-05 | gn 0.24 | 325 img/s
  ep4 step 5800/9592 | mse 0.2754 (win 0.2742) | EV 0.502 (win 0.504) | lr 5.89e-05 | gn 0.24 | 325 img/s
  ep4 step 6000/9592 | mse 0.2752 (win 0.2709) | EV 0.502 (win 0.510) | lr 5.84e-05 | gn 0.24 | 325 img/s
  ep4 step 6200/9592 | mse 0.2752 (win 0.2728) | EV 0.502 (win 0.506) | lr 5.80e-05 | gn 0.24 | 325 img/s
  ep4 step 6400/9592 | mse 0.2751 (win 0.2748) | EV 0.502 (win 0.503) | lr 5.76e-05 | gn 0.24 | 325 img/s
  ep4 step 6600/9592 | mse 0.2750 (win 0.2716) | EV 0.502 (win 0.508) | lr 5.72e-05 | gn 0.24 | 325 img/s
  ep4 step 6800/9592 | mse 0.2750 (win 0.2722) | EV 0.502 (win 0.507) | lr 5.68e-05 | gn 0.24 | 325 img/s
  ep4 step 7000/9592 | mse 0.2748 (win 0.2711) | EV 0.503 (win 0.509) | lr 5.64e-05 | gn 0.24 | 325 img/s
  ep4 step 7200/9592 | mse 0.2747 (win 0.2710) | EV 0.503 (win 0.509) | lr 5.60e-05 | gn 0.24 | 325 img/s
  ep4 step 7400/9592 | mse 0.2746 (win 0.2702) | EV 0.503 (win 0.511) | lr 5.56e-05 | gn 0.24 | 325 img/s
  ep4 step 7600/9592 | mse 0.2745 (win 0.2721) | EV 0.503 (win 0.508) | lr 5.52e-05 | gn 0.24 | 325 img/s
  ep4 step 7800/9592 | mse 0.2744 (win 0.2705) | EV 0.503 (win 0.510) | lr 5.47e-05 | gn 0.24 | 325 img/s
  ep4 step 8000/9592 | mse 0.2743 (win 0.2686) | EV 0.504 (win 0.514) | lr 5.43e-05 | gn 0.24 | 325 img/s
  ep4 step 8200/9592 | mse 0.2742 (win 0.2711) | EV 0.504 (win 0.509) | lr 5.39e-05 | gn 0.24 | 325 img/s
  ep4 step 8400/9592 | mse 0.2741 (win 0.2675) | EV 0.504 (win 0.516) | lr 5.35e-05 | gn 0.24 | 325 img/s
  ep4 step 8600/9592 | mse 0.2740 (win 0.2695) | EV 0.504 (win 0.512) | lr 5.31e-05 | gn 0.24 | 325 img/s
  ep4 step 8800/9592 | mse 0.2738 (win 0.2676) | EV 0.504 (win 0.516) | lr 5.27e-05 | gn 0.24 | 325 img/s
  ep4 step 9000/9592 | mse 0.2738 (win 0.2714) | EV 0.505 (win 0.509) | lr 5.23e-05 | gn 0.24 | 325 img/s
  ep4 step 9200/9592 | mse 0.2737 (win 0.2701) | EV 0.505 (win 0.511) | lr 5.19e-05 | gn 0.24 | 325 img/s
  ep4 step 9400/9592 | mse 0.2736 (win 0.2689) | EV 0.505 (win 0.513) | lr 5.14e-05 | gn 0.24 | 325 img/s
epoch   4/8 | train mse 0.27350 (EV 0.5050) | val mse 0.30525 (EV 0.4553) | 1886s | 326 img/s | GPU 14.1 GB
  val EV per lead: +15min 0.4309, +30min 0.4515, +45min 0.4590, +60min 0.4656
  decoded: MAE 0.175 (adv 0.238) | CSI@1 0.483 (adv 0.407) | CSI@8 0.028 (adv 0.059) | PSD 2-8km band power 0.08 (adv 1.12)
  ep5 step 200/9592 | mse 0.2632 (win 0.2632) | EV 0.524 (win 0.524) | lr 5.06e-05 | gn 0.21 | 324 img/s
  ep5 step 400/9592 | mse 0.2643 (win 0.2655) | EV 0.522 (win 0.519) | lr 5.02e-05 | gn 0.21 | 325 img/s
  ep5 step 600/9592 | mse 0.2637 (win 0.2626) | EV 0.523 (win 0.525) | lr 4.98e-05 | gn 0.22 | 325 img/s
  ep5 step 800/9592 | mse 0.2636 (win 0.2633) | EV 0.523 (win 0.523) | lr 4.94e-05 | gn 0.22 | 325 img/s
  ep5 step 1000/9592 | mse 0.2632 (win 0.2616) | EV 0.524 (win 0.527) | lr 4.90e-05 | gn 0.22 | 325 img/s
  ep5 step 1200/9592 | mse 0.2632 (win 0.2634) | EV 0.524 (win 0.523) | lr 4.86e-05 | gn 0.22 | 325 img/s
  ep5 step 1400/9592 | mse 0.2633 (win 0.2637) | EV 0.523 (win 0.523) | lr 4.81e-05 | gn 0.22 | 325 img/s
  ep5 step 1600/9592 | mse 0.2635 (win 0.2647) | EV 0.523 (win 0.521) | lr 4.77e-05 | gn 0.22 | 325 img/s
  ep5 step 1800/9592 | mse 0.2636 (win 0.2641) | EV 0.523 (win 0.522) | lr 4.73e-05 | gn 0.22 | 325 img/s
  ep5 step 2000/9592 | mse 0.2635 (win 0.2630) | EV 0.523 (win 0.524) | lr 4.69e-05 | gn 0.22 | 325 img/s
  ep5 step 2200/9592 | mse 0.2634 (win 0.2627) | EV 0.523 (win 0.525) | lr 4.65e-05 | gn 0.22 | 325 img/s
  ep5 step 2400/9592 | mse 0.2634 (win 0.2629) | EV 0.523 (win 0.524) | lr 4.61e-05 | gn 0.22 | 325 img/s
  ep5 step 2600/9592 | mse 0.2634 (win 0.2631) | EV 0.523 (win 0.524) | lr 4.57e-05 | gn 0.23 | 325 img/s
  ep5 step 2800/9592 | mse 0.2633 (win 0.2623) | EV 0.523 (win 0.525) | lr 4.52e-05 | gn 0.22 | 325 img/s
  ep5 step 3000/9592 | mse 0.2631 (win 0.2607) | EV 0.524 (win 0.528) | lr 4.48e-05 | gn 0.22 | 325 img/s
  ep5 step 3200/9592 | mse 0.2631 (win 0.2625) | EV 0.524 (win 0.525) | lr 4.44e-05 | gn 0.22 | 325 img/s
  ep5 step 3400/9592 | mse 0.2630 (win 0.2612) | EV 0.524 (win 0.527) | lr 4.40e-05 | gn 0.22 | 325 img/s
  ep5 step 3600/9592 | mse 0.2628 (win 0.2594) | EV 0.524 (win 0.531) | lr 4.36e-05 | gn 0.22 | 325 img/s
  ep5 step 3800/9592 | mse 0.2626 (win 0.2599) | EV 0.525 (win 0.530) | lr 4.32e-05 | gn 0.22 | 325 img/s
  ep5 step 4000/9592 | mse 0.2625 (win 0.2612) | EV 0.525 (win 0.527) | lr 4.28e-05 | gn 0.22 | 325 img/s
  ep5 step 4200/9592 | mse 0.2625 (win 0.2618) | EV 0.525 (win 0.526) | lr 4.24e-05 | gn 0.22 | 325 img/s
  ep5 step 4400/9592 | mse 0.2624 (win 0.2600) | EV 0.525 (win 0.529) | lr 4.19e-05 | gn 0.22 | 325 img/s
  ep5 step 4600/9592 | mse 0.2624 (win 0.2627) | EV 0.525 (win 0.525) | lr 4.15e-05 | gn 0.22 | 325 img/s
  ep5 step 4800/9592 | mse 0.2624 (win 0.2614) | EV 0.525 (win 0.527) | lr 4.11e-05 | gn 0.22 | 325 img/s
  ep5 step 5000/9592 | mse 0.2623 (win 0.2610) | EV 0.525 (win 0.528) | lr 4.07e-05 | gn 0.22 | 325 img/s
  ep5 step 5200/9592 | mse 0.2623 (win 0.2622) | EV 0.525 (win 0.525) | lr 4.03e-05 | gn 0.22 | 325 img/s
  ep5 step 5400/9592 | mse 0.2622 (win 0.2587) | EV 0.525 (win 0.532) | lr 3.99e-05 | gn 0.22 | 325 img/s
  ep5 step 5600/9592 | mse 0.2622 (win 0.2618) | EV 0.526 (win 0.526) | lr 3.95e-05 | gn 0.22 | 325 img/s
  ep5 step 5800/9592 | mse 0.2621 (win 0.2593) | EV 0.526 (win 0.531) | lr 3.91e-05 | gn 0.22 | 325 img/s
  ep5 step 6000/9592 | mse 0.2620 (win 0.2617) | EV 0.526 (win 0.526) | lr 3.87e-05 | gn 0.22 | 325 img/s
  ep5 step 6200/9592 | mse 0.2620 (win 0.2608) | EV 0.526 (win 0.528) | lr 3.83e-05 | gn 0.22 | 325 img/s
  ep5 step 6400/9592 | mse 0.2619 (win 0.2581) | EV 0.526 (win 0.533) | lr 3.79e-05 | gn 0.22 | 326 img/s
  ep5 step 6600/9592 | mse 0.2618 (win 0.2595) | EV 0.526 (win 0.530) | lr 3.75e-05 | gn 0.22 | 326 img/s
  ep5 step 6800/9592 | mse 0.2617 (win 0.2589) | EV 0.526 (win 0.531) | lr 3.71e-05 | gn 0.22 | 325 img/s
  ep5 step 7000/9592 | mse 0.2616 (win 0.2574) | EV 0.527 (win 0.534) | lr 3.67e-05 | gn 0.22 | 325 img/s
  ep5 step 7200/9592 | mse 0.2615 (win 0.2592) | EV 0.527 (win 0.531) | lr 3.63e-05 | gn 0.22 | 326 img/s
  ep5 step 7400/9592 | mse 0.2614 (win 0.2573) | EV 0.527 (win 0.534) | lr 3.59e-05 | gn 0.22 | 326 img/s
  ep5 step 7600/9592 | mse 0.2613 (win 0.2579) | EV 0.527 (win 0.533) | lr 3.55e-05 | gn 0.22 | 326 img/s
  ep5 step 7800/9592 | mse 0.2613 (win 0.2597) | EV 0.527 (win 0.530) | lr 3.51e-05 | gn 0.22 | 326 img/s
  ep5 step 8000/9592 | mse 0.2612 (win 0.2587) | EV 0.527 (win 0.532) | lr 3.47e-05 | gn 0.22 | 326 img/s
  ep5 step 8200/9592 | mse 0.2611 (win 0.2576) | EV 0.527 (win 0.534) | lr 3.43e-05 | gn 0.22 | 326 img/s
  ep5 step 8400/9592 | mse 0.2611 (win 0.2586) | EV 0.527 (win 0.532) | lr 3.39e-05 | gn 0.22 | 326 img/s
  ep5 step 8600/9592 | mse 0.2610 (win 0.2575) | EV 0.528 (win 0.534) | lr 3.35e-05 | gn 0.22 | 326 img/s
  ep5 step 8800/9592 | mse 0.2609 (win 0.2561) | EV 0.528 (win 0.536) | lr 3.31e-05 | gn 0.22 | 326 img/s
  ep5 step 9000/9592 | mse 0.2608 (win 0.2591) | EV 0.528 (win 0.531) | lr 3.27e-05 | gn 0.22 | 326 img/s
  ep5 step 9200/9592 | mse 0.2608 (win 0.2567) | EV 0.528 (win 0.535) | lr 3.23e-05 | gn 0.22 | 326 img/s
  ep5 step 9400/9592 | mse 0.2606 (win 0.2553) | EV 0.528 (win 0.538) | lr 3.20e-05 | gn 0.22 | 326 img/s
epoch   5/8 | train mse 0.26057 (EV 0.5284) | val mse 0.30987 (EV 0.4471) | 1886s | 326 img/s | GPU 14.1 GB
  val EV per lead: +15min 0.4303, +30min 0.4457, +45min 0.4490, +60min 0.4539
  ep6 step 200/9592 | mse 0.2524 (win 0.2524) | EV 0.543 (win 0.543) | lr 3.12e-05 | gn 0.20 | 324 img/s
  ep6 step 400/9592 | mse 0.2507 (win 0.2489) | EV 0.546 (win 0.549) | lr 3.08e-05 | gn 0.20 | 325 img/s
  ep6 step 600/9592 | mse 0.2508 (win 0.2509) | EV 0.546 (win 0.546) | lr 3.04e-05 | gn 0.20 | 325 img/s
  ep6 step 800/9592 | mse 0.2511 (win 0.2520) | EV 0.546 (win 0.544) | lr 3.01e-05 | gn 0.20 | 325 img/s
  ep6 step 1000/9592 | mse 0.2511 (win 0.2510) | EV 0.546 (win 0.546) | lr 2.97e-05 | gn 0.20 | 325 img/s
  ep6 step 1200/9592 | mse 0.2510 (win 0.2507) | EV 0.546 (win 0.546) | lr 2.93e-05 | gn 0.21 | 325 img/s
  ep6 step 1400/9592 | mse 0.2510 (win 0.2508) | EV 0.546 (win 0.546) | lr 2.89e-05 | gn 0.20 | 325 img/s
  ep6 step 1600/9592 | mse 0.2507 (win 0.2488) | EV 0.546 (win 0.550) | lr 2.85e-05 | gn 0.20 | 325 img/s
  ep6 step 1800/9592 | mse 0.2509 (win 0.2528) | EV 0.546 (win 0.542) | lr 2.82e-05 | gn 0.21 | 325 img/s
  ep6 step 2000/9592 | mse 0.2508 (win 0.2499) | EV 0.546 (win 0.548) | lr 2.78e-05 | gn 0.21 | 325 img/s
  ep6 step 2200/9592 | mse 0.2508 (win 0.2504) | EV 0.546 (win 0.547) | lr 2.74e-05 | gn 0.21 | 325 img/s
  ep6 step 2400/9592 | mse 0.2509 (win 0.2525) | EV 0.546 (win 0.543) | lr 2.71e-05 | gn 0.21 | 325 img/s
  ep6 step 2600/9592 | mse 0.2509 (win 0.2508) | EV 0.546 (win 0.546) | lr 2.67e-05 | gn 0.21 | 325 img/s
  ep6 step 2800/9592 | mse 0.2509 (win 0.2504) | EV 0.546 (win 0.547) | lr 2.63e-05 | gn 0.21 | 325 img/s
  ep6 step 3000/9592 | mse 0.2510 (win 0.2520) | EV 0.546 (win 0.544) | lr 2.60e-05 | gn 0.21 | 325 img/s
  ep6 step 3200/9592 | mse 0.2510 (win 0.2518) | EV 0.546 (win 0.544) | lr 2.56e-05 | gn 0.21 | 325 img/s
  ep6 step 3400/9592 | mse 0.2511 (win 0.2519) | EV 0.546 (win 0.544) | lr 2.52e-05 | gn 0.21 | 325 img/s
  ep6 step 3600/9592 | mse 0.2509 (win 0.2489) | EV 0.546 (win 0.550) | lr 2.49e-05 | gn 0.21 | 325 img/s
  ep6 step 3800/9592 | mse 0.2509 (win 0.2501) | EV 0.546 (win 0.547) | lr 2.45e-05 | gn 0.21 | 325 img/s
  ep6 step 4000/9592 | mse 0.2509 (win 0.2510) | EV 0.546 (win 0.546) | lr 2.42e-05 | gn 0.21 | 325 img/s
  ep6 step 4200/9592 | mse 0.2509 (win 0.2502) | EV 0.546 (win 0.547) | lr 2.38e-05 | gn 0.21 | 325 img/s
  ep6 step 4400/9592 | mse 0.2507 (win 0.2478) | EV 0.546 (win 0.552) | lr 2.35e-05 | gn 0.21 | 325 img/s
  ep6 step 4600/9592 | mse 0.2506 (win 0.2484) | EV 0.546 (win 0.550) | lr 2.31e-05 | gn 0.21 | 325 img/s
  ep6 step 4800/9592 | mse 0.2505 (win 0.2485) | EV 0.547 (win 0.550) | lr 2.28e-05 | gn 0.21 | 325 img/s
  ep6 step 5000/9592 | mse 0.2505 (win 0.2506) | EV 0.547 (win 0.546) | lr 2.24e-05 | gn 0.21 | 325 img/s
  ep6 step 5200/9592 | mse 0.2505 (win 0.2481) | EV 0.547 (win 0.551) | lr 2.21e-05 | gn 0.21 | 325 img/s
  ep6 step 5400/9592 | mse 0.2503 (win 0.2472) | EV 0.547 (win 0.553) | lr 2.17e-05 | gn 0.21 | 325 img/s
  ep6 step 5600/9592 | mse 0.2503 (win 0.2498) | EV 0.547 (win 0.548) | lr 2.14e-05 | gn 0.21 | 325 img/s
  ep6 step 5800/9592 | mse 0.2503 (win 0.2487) | EV 0.547 (win 0.550) | lr 2.10e-05 | gn 0.21 | 325 img/s
  ep6 step 6000/9592 | mse 0.2502 (win 0.2488) | EV 0.547 (win 0.550) | lr 2.07e-05 | gn 0.21 | 325 img/s
  ep6 step 6200/9592 | mse 0.2502 (win 0.2486) | EV 0.547 (win 0.550) | lr 2.04e-05 | gn 0.21 | 325 img/s
  ep6 step 6400/9592 | mse 0.2501 (win 0.2487) | EV 0.547 (win 0.550) | lr 2.00e-05 | gn 0.21 | 325 img/s
  ep6 step 6600/9592 | mse 0.2501 (win 0.2488) | EV 0.547 (win 0.550) | lr 1.97e-05 | gn 0.21 | 325 img/s
  ep6 step 6800/9592 | mse 0.2500 (win 0.2492) | EV 0.547 (win 0.549) | lr 1.94e-05 | gn 0.21 | 325 img/s
  ep6 step 7000/9592 | mse 0.2500 (win 0.2486) | EV 0.547 (win 0.550) | lr 1.91e-05 | gn 0.21 | 325 img/s
  ep6 step 7200/9592 | mse 0.2500 (win 0.2483) | EV 0.548 (win 0.551) | lr 1.87e-05 | gn 0.21 | 325 img/s
  ep6 step 7400/9592 | mse 0.2499 (win 0.2475) | EV 0.548 (win 0.552) | lr 1.84e-05 | gn 0.21 | 325 img/s
  ep6 step 7600/9592 | mse 0.2499 (win 0.2484) | EV 0.548 (win 0.550) | lr 1.81e-05 | gn 0.21 | 325 img/s
  ep6 step 7800/9592 | mse 0.2498 (win 0.2481) | EV 0.548 (win 0.551) | lr 1.78e-05 | gn 0.21 | 325 img/s
  ep6 step 8000/9592 | mse 0.2498 (win 0.2494) | EV 0.548 (win 0.549) | lr 1.74e-05 | gn 0.21 | 325 img/s
  ep6 step 8200/9592 | mse 0.2498 (win 0.2484) | EV 0.548 (win 0.550) | lr 1.71e-05 | gn 0.21 | 325 img/s
  ep6 step 8400/9592 | mse 0.2497 (win 0.2473) | EV 0.548 (win 0.552) | lr 1.68e-05 | gn 0.21 | 325 img/s
  ep6 step 8600/9592 | mse 0.2496 (win 0.2469) | EV 0.548 (win 0.553) | lr 1.65e-05 | gn 0.21 | 325 img/s
  ep6 step 8800/9592 | mse 0.2496 (win 0.2460) | EV 0.548 (win 0.555) | lr 1.62e-05 | gn 0.21 | 325 img/s
  ep6 step 9000/9592 | mse 0.2495 (win 0.2479) | EV 0.548 (win 0.551) | lr 1.59e-05 | gn 0.21 | 325 img/s
  ep6 step 9200/9592 | mse 0.2495 (win 0.2477) | EV 0.548 (win 0.552) | lr 1.56e-05 | gn 0.21 | 325 img/s
  ep6 step 9400/9592 | mse 0.2494 (win 0.2476) | EV 0.549 (win 0.552) | lr 1.53e-05 | gn 0.21 | 325 img/s
epoch   6/8 | train mse 0.24940 (EV 0.5486) | val mse 0.31486 (EV 0.4382) | 1886s | 325 img/s | GPU 14.1 GB
  val EV per lead: +15min 0.4282, +30min 0.4387, +45min 0.4383, +60min 0.4421
  decoded: MAE 0.176 (adv 0.238) | CSI@1 0.478 (adv 0.407) | CSI@8 0.027 (adv 0.059) | PSD 2-8km band power 0.08 (adv 1.12)
  ep7 step 200/9592 | mse 0.2419 (win 0.2419) | EV 0.562 (win 0.562) | lr 1.47e-05 | gn 0.19 | 324 img/s
  ep7 step 400/9592 | mse 0.2425 (win 0.2431) | EV 0.561 (win 0.560) | lr 1.44e-05 | gn 0.19 | 325 img/s
  ep7 step 600/9592 | mse 0.2422 (win 0.2414) | EV 0.562 (win 0.563) | lr 1.41e-05 | gn 0.19 | 325 img/s
  ep7 step 800/9592 | mse 0.2419 (win 0.2411) | EV 0.562 (win 0.564) | lr 1.38e-05 | gn 0.19 | 325 img/s
  ep7 step 1000/9592 | mse 0.2419 (win 0.2418) | EV 0.562 (win 0.562) | lr 1.36e-05 | gn 0.19 | 325 img/s
  ep7 step 1200/9592 | mse 0.2421 (win 0.2433) | EV 0.562 (win 0.560) | lr 1.33e-05 | gn 0.19 | 325 img/s
  ep7 step 1400/9592 | mse 0.2422 (win 0.2428) | EV 0.562 (win 0.560) | lr 1.30e-05 | gn 0.19 | 325 img/s
  ep7 step 1600/9592 | mse 0.2424 (win 0.2438) | EV 0.561 (win 0.559) | lr 1.27e-05 | gn 0.19 | 325 img/s
  ep7 step 1800/9592 | mse 0.2425 (win 0.2428) | EV 0.561 (win 0.561) | lr 1.24e-05 | gn 0.19 | 325 img/s
  ep7 step 2000/9592 | mse 0.2423 (win 0.2413) | EV 0.561 (win 0.563) | lr 1.22e-05 | gn 0.19 | 325 img/s
  ep7 step 2200/9592 | mse 0.2425 (win 0.2440) | EV 0.561 (win 0.558) | lr 1.19e-05 | gn 0.19 | 325 img/s
  ep7 step 2400/9592 | mse 0.2425 (win 0.2426) | EV 0.561 (win 0.561) | lr 1.16e-05 | gn 0.19 | 325 img/s
  ep7 step 2600/9592 | mse 0.2424 (win 0.2413) | EV 0.561 (win 0.563) | lr 1.14e-05 | gn 0.19 | 325 img/s
  ep7 step 2800/9592 | mse 0.2424 (win 0.2419) | EV 0.561 (win 0.562) | lr 1.11e-05 | gn 0.19 | 325 img/s
  ep7 step 3000/9592 | mse 0.2423 (win 0.2413) | EV 0.561 (win 0.563) | lr 1.09e-05 | gn 0.19 | 325 img/s
  ep7 step 3200/9592 | mse 0.2423 (win 0.2425) | EV 0.561 (win 0.561) | lr 1.06e-05 | gn 0.19 | 325 img/s
  ep7 step 3400/9592 | mse 0.2423 (win 0.2414) | EV 0.562 (win 0.563) | lr 1.03e-05 | gn 0.19 | 325 img/s
  ep7 step 3600/9592 | mse 0.2422 (win 0.2411) | EV 0.562 (win 0.564) | lr 1.01e-05 | gn 0.19 | 325 img/s
  ep7 step 3800/9592 | mse 0.2421 (win 0.2407) | EV 0.562 (win 0.564) | lr 9.84e-06 | gn 0.19 | 325 img/s
  ep7 step 4000/9592 | mse 0.2421 (win 0.2423) | EV 0.562 (win 0.561) | lr 9.60e-06 | gn 0.19 | 325 img/s
  ep7 step 4200/9592 | mse 0.2422 (win 0.2429) | EV 0.562 (win 0.560) | lr 9.35e-06 | gn 0.19 | 325 img/s
  ep7 step 4400/9592 | mse 0.2422 (win 0.2430) | EV 0.562 (win 0.560) | lr 9.11e-06 | gn 0.19 | 325 img/s
  ep7 step 4600/9592 | mse 0.2422 (win 0.2425) | EV 0.562 (win 0.561) | lr 8.87e-06 | gn 0.19 | 325 img/s
  ep7 step 4800/9592 | mse 0.2422 (win 0.2417) | EV 0.562 (win 0.563) | lr 8.64e-06 | gn 0.19 | 325 img/s
  ep7 step 5000/9592 | mse 0.2421 (win 0.2412) | EV 0.562 (win 0.563) | lr 8.41e-06 | gn 0.19 | 325 img/s
  ep7 step 5200/9592 | mse 0.2422 (win 0.2426) | EV 0.562 (win 0.561) | lr 8.18e-06 | gn 0.19 | 325 img/s
  ep7 step 5400/9592 | mse 0.2421 (win 0.2398) | EV 0.562 (win 0.566) | lr 7.95e-06 | gn 0.19 | 325 img/s
  ep7 step 5600/9592 | mse 0.2420 (win 0.2393) | EV 0.562 (win 0.567) | lr 7.73e-06 | gn 0.19 | 325 img/s
  ep7 step 5800/9592 | mse 0.2419 (win 0.2406) | EV 0.562 (win 0.565) | lr 7.51e-06 | gn 0.19 | 325 img/s
  ep7 step 6000/9592 | mse 0.2419 (win 0.2414) | EV 0.562 (win 0.563) | lr 7.29e-06 | gn 0.19 | 325 img/s
  ep7 step 6200/9592 | mse 0.2418 (win 0.2380) | EV 0.562 (win 0.569) | lr 7.08e-06 | gn 0.19 | 325 img/s
  ep7 step 6400/9592 | mse 0.2417 (win 0.2403) | EV 0.562 (win 0.565) | lr 6.87e-06 | gn 0.19 | 325 img/s
  ep7 step 6600/9592 | mse 0.2418 (win 0.2426) | EV 0.562 (win 0.561) | lr 6.66e-06 | gn 0.19 | 325 img/s
  ep7 step 6800/9592 | mse 0.2418 (win 0.2414) | EV 0.562 (win 0.563) | lr 6.45e-06 | gn 0.19 | 325 img/s
  ep7 step 7000/9592 | mse 0.2417 (win 0.2394) | EV 0.563 (win 0.567) | lr 6.25e-06 | gn 0.19 | 325 img/s
  ep7 step 7200/9592 | mse 0.2417 (win 0.2413) | EV 0.563 (win 0.563) | lr 6.05e-06 | gn 0.19 | 325 img/s
  ep7 step 7400/9592 | mse 0.2417 (win 0.2413) | EV 0.563 (win 0.563) | lr 5.86e-06 | gn 0.19 | 325 img/s
  ep7 step 7600/9592 | mse 0.2416 (win 0.2400) | EV 0.563 (win 0.566) | lr 5.66e-06 | gn 0.19 | 325 img/s
  ep7 step 7800/9592 | mse 0.2416 (win 0.2422) | EV 0.563 (win 0.562) | lr 5.47e-06 | gn 0.19 | 325 img/s
  ep7 step 8000/9592 | mse 0.2417 (win 0.2434) | EV 0.563 (win 0.559) | lr 5.29e-06 | gn 0.19 | 325 img/s
  ep7 step 8200/9592 | mse 0.2416 (win 0.2390) | EV 0.563 (win 0.567) | lr 5.10e-06 | gn 0.19 | 325 img/s
  ep7 step 8400/9592 | mse 0.2416 (win 0.2410) | EV 0.563 (win 0.564) | lr 4.92e-06 | gn 0.19 | 325 img/s
  ep7 step 8600/9592 | mse 0.2416 (win 0.2405) | EV 0.563 (win 0.565) | lr 4.74e-06 | gn 0.19 | 325 img/s
  ep7 step 8800/9592 | mse 0.2416 (win 0.2415) | EV 0.563 (win 0.563) | lr 4.57e-06 | gn 0.19 | 325 img/s
  ep7 step 9000/9592 | mse 0.2416 (win 0.2410) | EV 0.563 (win 0.564) | lr 4.40e-06 | gn 0.19 | 325 img/s
  ep7 step 9200/9592 | mse 0.2416 (win 0.2415) | EV 0.563 (win 0.563) | lr 4.23e-06 | gn 0.19 | 325 img/s
  ep7 step 9400/9592 | mse 0.2415 (win 0.2387) | EV 0.563 (win 0.568) | lr 4.06e-06 | gn 0.19 | 325 img/s
epoch   7/8 | train mse 0.24142 (EV 0.5630) | val mse 0.31871 (EV 0.4313) | 1886s | 326 img/s | GPU 14.1 GB
  val EV per lead: +15min 0.4261, +30min 0.4332, +45min 0.4303, +60min 0.4332
  ep8 step 200/9592 | mse 0.2383 (win 0.2383) | EV 0.569 (win 0.569) | lr 3.75e-06 | gn 0.18 | 324 img/s
  ep8 step 400/9592 | mse 0.2372 (win 0.2361) | EV 0.571 (win 0.573) | lr 3.59e-06 | gn 0.18 | 325 img/s
  ep8 step 600/9592 | mse 0.2376 (win 0.2385) | EV 0.570 (win 0.568) | lr 3.44e-06 | gn 0.18 | 325 img/s
  ep8 step 800/9592 | mse 0.2379 (win 0.2387) | EV 0.569 (win 0.568) | lr 3.29e-06 | gn 0.18 | 325 img/s
  ep8 step 1000/9592 | mse 0.2377 (win 0.2370) | EV 0.570 (win 0.571) | lr 3.14e-06 | gn 0.18 | 325 img/s
  ep8 step 1200/9592 | mse 0.2376 (win 0.2371) | EV 0.570 (win 0.571) | lr 3.00e-06 | gn 0.18 | 325 img/s
  ep8 step 1400/9592 | mse 0.2377 (win 0.2380) | EV 0.570 (win 0.569) | lr 2.86e-06 | gn 0.18 | 325 img/s
  ep8 step 1600/9592 | mse 0.2375 (win 0.2361) | EV 0.570 (win 0.573) | lr 2.72e-06 | gn 0.18 | 325 img/s
  ep8 step 1800/9592 | mse 0.2375 (win 0.2381) | EV 0.570 (win 0.569) | lr 2.59e-06 | gn 0.18 | 325 img/s
  ep8 step 2000/9592 | mse 0.2377 (win 0.2388) | EV 0.570 (win 0.568) | lr 2.46e-06 | gn 0.18 | 325 img/s
  ep8 step 2200/9592 | mse 0.2377 (win 0.2381) | EV 0.570 (win 0.569) | lr 2.33e-06 | gn 0.18 | 325 img/s
  ep8 step 2400/9592 | mse 0.2376 (win 0.2361) | EV 0.570 (win 0.573) | lr 2.21e-06 | gn 0.18 | 325 img/s
  ep8 step 2600/9592 | mse 0.2375 (win 0.2371) | EV 0.570 (win 0.571) | lr 2.09e-06 | gn 0.18 | 325 img/s
